,level_0,bodyparts,DLC_mobnet_100_GHCApr1shuffle1_205000likelihood,DLC_mobnet_100_GHCApr1shuffle1_205000x,DLC_mobnet_100_GHCApr1shuffle1_205000y
0,0,left_arm_to_body,0.01210874319076538,239.6763916015625,184.59719848632812
1,0,left_elbowinside,0.9345488548278809,250.7052001953125,171.2733917236328
2,0,left_elbowoutside,0.053913414478302,206.9609375,222.60597229003906
3,0,left_finger_1,0.03131383657455444,300.9584045410156,31.87948226928711
4,0,left_finger_2,0.4436918795108795,297.75830078125,28.09136199951172
5,0,left_finger_endpoint,0.13576242327690125,521.9819946289062,330.5462951660156
6,0,left_finger_endpoint2,0.006471127271652222,521.0716552734375,325.2218017578125
7,0,left_finger_thumb,0.008917301893234253,299.1487121582031,99.30831909179688
8,0,left_insidepalm_thumbarea,0.002520918846130371,305.20068359375,31.995182037353516
9,0,left_palm_knukles1,0.012346476316452026,304.7667541503906,21.40467071533203
10,0,left_palm_thumbfingertohandjoint,0.005742758512496948,303.07879638671875,98.1474838256836
11,0,left_shoulderpoint,0.22878435254096985,342.17950439453125,140.3802947998047
12,0,left_wrist_leftside,0.08062750101089478,289.413330078125,82.67172241210938
13,0,left_wrist_rightside,0.059423357248306274,292.45458984375,98.57200622558594
14,0,right_arm_to_body,0.017866313457489014,328.2929382324219,198.3280029296875
15,0,right_elbowinside,0.09550440311431885,305.5415954589844,69.33692169189453
16,0,right_elbowoutside,0.03950667381286621,207.50086975097656,134.20223999023438
17,0,right_finger_1,0.018204212188720703,529.6112060546875,332.1986083984375
18,0,right_finger_2,0.09423214197158813,527.90185546875,335.0977478027344
19,0,right_finger_endpoint,0.027409672737121582,532.7523803710938,328.67755126953125
20,0,right_finger_endpoint2,0.03200793266296387,525.6544799804688,332.35760498046875
21,0,right_finger_thumb,0.013822317123413086,530.6403198242188,321.8619689941406
22,0,right_insidepalm_thumbarea,0.002243608236312866,534.95703125,325.2965393066406
23,0,right_palm_knukles1,0.009277909994125366,540.5094604492188,331.91876220703125
24,0,right_palm_thumbfingertohandjoint,0.001373291015625,525.67431640625,320.062744140625
25,0,right_shoulderpoint,0.12750408053398132,317.9168701171875,152.98118591308594
26,0,right_wrist_leftside,0.06554731726646423,301.4924011230469,43.50257873535156
27,0,right_wrist_rightside,0.0035830438137054443,311.26116943359375,82.42526245117188
28,1,left_arm_to_body,0.01919025182723999,238.0887908935547,182.73899841308594
29,1,left_elbowinside,0.9363126754760742,250.73878479003906,172.64785766601562
30,1,left_elbowoutside,0.02033206820487976,541.9638671875,200.50106811523438
31,1,left_finger_1,0.12650448083877563,524.427978515625,323.52899169921875
32,1,left_finger_2,0.3499435782432556,298.3708801269531,27.987018585205078
33,1,left_finger_endpoint,0.42823779582977295,516.3699951171875,325.4499816894531
34,1,left_finger_endpoint2,0.02599838376045227,517.5201416015625,321.40191650390625
35,1,left_finger_thumb,0.010645300149917603,522.5458374023438,313.181396484375
36,1,left_insidepalm_thumbarea,0.0007942616939544678,304.6290283203125,33.2017822265625
37,1,left_palm_knukles1,0.06692871451377869,522.4932250976562,320.2008972167969
38,1,left_palm_thumbfingertohandjoint,0.009085536003112793,524.974609375,315.86920166015625
39,1,left_shoulderpoint,0.19335505366325378,341.7256164550781,141.2050323486328
40,1,left_wrist_leftside,0.1895158886909485,289.81817626953125,78.18746185302734
41,1,left_wrist_rightside,0.09095820784568787,286.190185546875,98.55496978759766
42,1,right_arm_to_body,0.013071149587631226,327.8017578125,197.98452758789062
43,1,right_elbowinside,0.08865070343017578,304.2712707519531,55.72740173339844
44,1,right_elbowoutside,0.07156369090080261,207.17564392089844,134.4259796142578
45,1,right_finger_1,0.006055772304534912,529.2923583984375,330.4248962402344
46,1,right_finger_2,0.06459343433380127,521.509521484375,326.1225891113281
47,1,right_finger_endpoint,0.0043409764766693115,530.9642944335938,322.9919128417969
48,1,right_finger_endpoint2,0.010898411273956299,522.7008666992188,326.95172119140625
49,1,right_finger_thumb,0.0019201338291168213,529.1656494140625,317.6642150878906
50,1,right_insidepalm_thumbarea,0.0011220872402191162,303.1065979003906,73.12515258789062
51,1,right_palm_knukles1,0.0026200413703918457,526.85888671875,323.9750061035156
52,1,right_palm_thumbfingertohandjoint,0.0006397366523742676,36.39501190185547,46.53837585449219
53,1,right_shoulderpoint,0.20137634873390198,318.11553955078125,154.21575927734375
54,1,right_wrist_leftside,0.050338178873062134,300.24871826171875,46.329505920410156
55,1,right_wrist_rightside,0.003850311040878296,311.210205078125,61.08642578125
56,2,left_arm_to_body,0.007046103477478027,239.08636474609375,186.9558868408203
57,2,left_elbowinside,0.9633110165596008,247.75331115722656,170.4003448486328
58,2,left_elbowoutside,0.0072671473026275635,202.94775390625,221.7626953125
59,2,left_finger_1,0.05388030409812927,520.9011840820312,322.76953125
60,2,left_finger_2,0.12979081273078918,299.8770446777344,26.98247528076172
61,2,left_finger_endpoint,0.19491851329803467,514.9906616210938,326.3778991699219
62,2,left_finger_endpoint2,0.013459086418151855,513.8480834960938,321.5263366699219
63,2,left_finger_thumb,0.016235053539276123,294.99871826171875,100.8375015258789
64,2,left_insidepalm_thumbarea,0.0004405975341796875,294.43133544921875,96.37611389160156
65,2,left_palm_knukles1,0.17678102850914001,522.0741577148438,318.1987609863281
66,2,left_palm_thumbfingertohandjoint,0.012328028678894043,292.8596496582031,102.70968627929688
67,2,left_shoulderpoint,0.38350608944892883,354.6730651855469,145.06362915039062
68,2,left_wrist_leftside,0.18019595742225647,289.48724365234375,79.23453521728516
69,2,left_wrist_rightside,0.18518686294555664,278.9427185058594,104.3987808227539
70,2,right_arm_to_body,0.011162608861923218,326.75439453125,199.730712890625
71,2,right_elbowinside,0.035893142223358154,303.3509826660156,55.1386833190918
72,2,right_elbowoutside,0.05023530125617981,207.63375854492188,134.0568084716797
73,2,right_finger_1,0.007947295904159546,521.2444458007812,326.6882019042969
74,2,right_finger_2,0.03502961993217468,520.0079345703125,325.7646179199219
75,2,right_finger_endpoint,0.001547485589981079,527.7554321289062,321.53155517578125
76,2,right_finger_endpoint2,0.004990726709365845,583.8435668945312,328.0266418457031
77,2,right_finger_thumb,0.0012909471988677979,584.9508666992188,325.3965759277344
78,2,right_insidepalm_thumbarea,0.0016231834888458252,302.45611572265625,73.57456970214844
79,2,right_palm_knukles1,0.005264759063720703,527.2152709960938,322.3205871582031
80,2,right_palm_thumbfingertohandjoint,0.0005422830581665039,34.99106216430664,46.16361618041992
81,2,right_shoulderpoint,0.2943219542503357,317.6102294921875,153.80673217773438
82,2,right_wrist_leftside,0.026573121547698975,298.6915588378906,47.998191833496094
83,2,right_wrist_rightside,0.006376802921295166,310.27587890625,64.10933685302734
84,3,left_arm_to_body,0.017429888248443604,237.8413543701172,184.54103088378906
85,3,left_elbowinside,0.9667578339576721,248.09683227539062,170.0209503173828
86,3,left_elbowoutside,0.029848724603652954,544.3255615234375,199.21754455566406
87,3,left_finger_1,0.016661137342453003,301.507080078125,31.066776275634766
88,3,left_finger_2,0.12930619716644287,299.7351379394531,25.845447540283203
89,3,left_finger_endpoint,0.03629648685455322,515.7208251953125,326.6814880371094
90,3,left_finger_endpoint2,0.0021193623542785645,511.86578369140625,322.0137023925781
91,3,left_finger_thumb,0.0052758753299713135,293.8636474609375,99.82460021972656
92,3,left_insidepalm_thumbarea,0.00048655271530151367,304.48724365234375,33.83872604370117
93,3,left_palm_knukles1,0.009469717741012573,522.4370727539062,320.5686950683594
94,3,left_palm_thumbfingertohandjoint,0.010991990566253662,288.8627624511719,104.02304077148438
95,3,left_shoulderpoint,0.42036569118499756,344.4773254394531,140.20101928710938
96,3,left_wrist_leftside,0.08065536618232727,288.5036926269531,77.34175872802734
97,3,left_wrist_rightside,0.1794067621231079,278.339599609375,102.64909362792969
98,3,right_arm_to_body,0.019767284393310547,325.6033020019531,201.0704803466797
99,3,right_elbowinside,0.05069100856781006,303.16656494140625,56.129150390625
100,3,right_elbowoutside,0.024920344352722168,206.99827575683594,133.45750427246094
101,3,right_finger_1,0.027038544416427612,521.1621704101562,326.5869140625
102,3,right_finger_2,0.012503951787948608,521.2533569335938,328.2502746582031
103,3,right_finger_endpoint,0.003640085458755493,288.9674377441406,57.460426330566406
104,3,right_finger_endpoint2,0.003282994031906128,520.2578125,329.97613525390625
105,3,right_finger_thumb,0.0014406144618988037,518.0934448242188,313.2640380859375
106,3,right_insidepalm_thumbarea,0.001536250114440918,300.8580627441406,73.27485656738281
107,3,right_palm_knukles1,0.013307958841323853,528.750244140625,322.7479248046875
108,3,right_palm_thumbfingertohandjoint,0.000453948974609375,518.94140625,319.8905029296875
109,3,right_shoulderpoint,0.21447023749351501,317.3722839355469,153.2093963623047
110,3,right_wrist_leftside,0.07698377966880798,298.4603271484375,46.68321228027344
111,3,right_wrist_rightside,0.01353481411933899,310.5703430175781,61.218772888183594
112,4,left_arm_to_body,0.011922448873519897,236.80130004882812,188.29432678222656
113,4,left_elbowinside,0.981076717376709,248.28294372558594,169.26300048828125
114,4,left_elbowoutside,0.00578346848487854,203.87353515625,222.05540466308594
115,4,left_finger_1,0.018778353929519653,296.5599365234375,31.958707809448242
116,4,left_finger_2,0.19123762845993042,298.739990234375,25.554546356201172
117,4,left_finger_endpoint,0.01023334264755249,515.580078125,324.3059387207031
118,4,left_finger_endpoint2,0.002544999122619629,292.5588684082031,115.61276245117188
119,4,left_finger_thumb,0.007259100675582886,292.417724609375,104.1304931640625
120,4,left_insidepalm_thumbarea,0.0011301636695861816,302.8980712890625,33.57594680786133
121,4,left_palm_knukles1,0.007244884967803955,300.15032958984375,19.971294403076172
122,4,left_palm_thumbfingertohandjoint,0.016764163970947266,289.8373718261719,104.0346450805664
123,4,left_shoulderpoint,0.4933047592639923,345.624267578125,140.0546875
124,4,left_wrist_leftside,0.03024962544441223,288.6517028808594,77.87442779541016
125,4,left_wrist_rightside,0.25347304344177246,279.16845703125,102.87883758544922
126,4,right_arm_to_body,0.018264412879943848,480.4637451171875,163.53662109375
127,4,right_elbowinside,0.11642229557037354,304.1339416503906,55.156044006347656
128,4,right_elbowoutside,0.03445008397102356,208.81468200683594,127.60417938232422
129,4,right_finger_1,0.008732914924621582,521.7910766601562,326.21856689453125
130,4,right_finger_2,0.004090309143066406,380.0469055175781,344.4571228027344
131,4,right_finger_endpoint,0.0030108392238616943,287.64727783203125,55.80864334106445
132,4,right_finger_endpoint2,0.0031275153160095215,381.42144775390625,341.7258605957031
133,4,right_finger_thumb,0.0010724365711212158,516.314453125,314.4378967285156
134,4,right_insidepalm_thumbarea,0.001568228006362915,297.8432922363281,55.76419448852539
135,4,right_palm_knukles1,0.004471898078918457,528.47607421875,323.15216064453125
136,4,right_palm_thumbfingertohandjoint,0.0003670156002044678,584.3883666992188,324.0970458984375
137,4,right_shoulderpoint,0.2666003108024597,317.7564697265625,152.8131103515625
138,4,right_wrist_leftside,0.0877368152141571,298.2742614746094,45.32585144042969
139,4,right_wrist_rightside,0.006513059139251709,309.9297790527344,60.440895080566406
140,5,left_arm_to_body,0.03819918632507324,236.27540588378906,187.19386291503906
141,5,left_elbowinside,0.9404499530792236,248.7493133544922,170.860595703125
142,5,left_elbowoutside,0.012618690729141235,543.9136352539062,187.70846557617188
143,5,left_finger_1,0.019099771976470947,297.3966979980469,31.619108200073242
144,5,left_finger_2,0.14015957713127136,299.49591064453125,24.55565071105957
145,5,left_finger_endpoint,0.009276926517486572,292.0555114746094,112.42833709716797
146,5,left_finger_endpoint2,0.0037798285484313965,292.99908447265625,115.77798461914062
147,5,left_finger_thumb,0.00966063141822815,292.8310241699219,104.36943054199219
148,5,left_insidepalm_thumbarea,0.0006204545497894287,285.733642578125,101.34420776367188
149,5,left_palm_knukles1,0.005950421094894409,299.7620544433594,18.253286361694336
150,5,left_palm_thumbfingertohandjoint,0.012135952711105347,290.31201171875,103.3320541381836
151,5,left_shoulderpoint,0.5927873253822327,345.6780090332031,140.5794677734375
152,5,left_wrist_leftside,0.08845192193984985,287.9979553222656,78.79315948486328
153,5,left_wrist_rightside,0.3232675790786743,278.71240234375,102.06571960449219
154,5,right_arm_to_body,0.013665497303009033,539.1866455078125,201.51455688476562
155,5,right_elbowinside,0.07142087817192078,302.2251892089844,55.466983795166016
156,5,right_elbowoutside,0.04936528205871582,209.13580322265625,127.27558898925781
157,5,right_finger_1,0.006277680397033691,522.3526611328125,327.36383056640625
158,5,right_finger_2,0.002480834722518921,520.4609985351562,330.1722412109375
159,5,right_finger_endpoint,0.004052251577377319,288.13568115234375,55.78005599975586
160,5,right_finger_endpoint2,0.0015241801738739014,522.1912841796875,331.2359924316406
161,5,right_finger_thumb,0.0010949671268463135,519.3220825195312,314.88629150390625
162,5,right_insidepalm_thumbarea,0.0025010108947753906,299.7340393066406,71.98523712158203
